"","id_model_label","count2020","total_count2020","current_percent2020"
"616","17_10930_13_15_16_23_24_28_C",17,37,45
"617","17_10930_13_15_16_23_24_28_UN",17,37,45
"618","17_11020_13_15_16_23_24_B",11,11,100
"619","17_11040_23_24_A",191,996,19
"620","17_11040_23_24_B",15,996,1
"621","17_11040_23_24_Developed",17,996,1
"622","17_11040_23_24_E",773,996,77
"623","17_11070_23_24_A",113,936,12
"624","17_11070_23_24_B",30,936,3
"625","17_11070_23_24_D",793,936,84
"626","17_11150_15_16_23_24_C",19,20,95
"627","17_11150_15_16_23_24_D",1,20,5
"628","17_11170_16_23_24_A",4426,4635,95
"629","17_11170_16_23_24_C",205,4635,4
"630","17_11170_16_23_24_Developed",4,4635,0
"631","17_11210_24_A",29,333,8
"632","17_11210_24_C",24,333,7
"633","17_11210_24_D",276,333,82
"634","17_11210_24_Developed",2,333,0
"635","17_11210_24_UN",2,333,0
"636","17_11270_16_23_24_25_A",384,11876,3
"637","17_11270_16_23_24_25_B",365,11876,3
"638","17_11270_16_23_24_25_C",11054,11876,93
"639","17_11270_16_23_24_25_Developed",51,11876,0
"640","17_11270_16_23_24_25_UE",22,11876,0
"641","17_11350_16_23_24_A",786,7421,10
"642","17_11350_16_23_24_B",438,7421,5
"643","17_11350_16_23_24_C",4007,7421,53
"644","17_11350_16_23_24_D",2053,7421,27
"645","17_11350_16_23_24_Developed",86,7421,1
"646","17_11350_16_23_24_UE",51,7421,0
"647","17_11450_22_24_28_C",21,21,100
"648","17_11530_16_23_24_25_27_A",12,37,32
"649","17_11530_16_23_24_25_27_B",15,37,40
"650","17_11530_16_23_24_25_27_C",10,37,27
"651","18_10060_Developed",3,3,100
"652","18_10110_15_A",102,151,67
"653","18_10110_15_B",27,151,17
"654","18_10110_15_C",22,151,14
"655","18_10160_15_28_A",5,55,9
"656","18_10160_15_28_B",5,55,9
"657","18_10160_15_28_C",5,55,9
"658","18_10160_15_28_D",12,55,21
"659","18_10160_15_28_Developed",28,55,50
"660","18_10240_14_15_24_A",709,1473,48
"661","18_10240_14_15_24_B",17,1473,1
"662","18_10240_14_15_24_C",4,1473,0
"663","18_10240_14_15_24_Developed",743,1473,50
"664","18_10510_15_16_17_22_23_24_25_A",2038,6615,30
"665","18_10510_15_16_17_22_23_24_25_B",944,6615,14
"666","18_10510_15_16_17_22_23_24_25_C",332,6615,5
"667","18_10510_15_16_17_22_23_24_25_D",274,6615,4
"668","18_10510_15_16_17_22_23_24_25_Developed",25,6615,0
"669","18_10510_15_16_17_22_23_24_25_E",2999,6615,45
"670","18_10510_15_16_17_22_23_24_25_UE",3,6615,0
"671","18_10520_15_A",303,672,45
"672","18_10520_15_B",327,672,48
"673","18_10520_15_C",27,672,4
"674","18_10520_15_Developed",14,672,2
"675","18_10520_15_UE",1,672,0
"676","18_10540_15_25_A",8823,62435,14
"677","18_10540_15_25_B",21722,62435,34
"678","18_10540_15_25_C",15368,62435,24
"679","18_10540_15_25_D",290,62435,0
"680","18_10540_15_25_Developed",8225,62435,13
"681","18_10540_15_25_E",7773,62435,12
"682","18_10540_15_25_UE",104,62435,0
"683","18_10540_15_25_UN",130,62435,0
"684","18_10550_15_28_A",231,576,40
"685","18_10550_15_28_B",11,576,1
"686","18_10550_15_28_C",84,576,14
"687","18_10550_15_28_D",153,576,26
"688","18_10550_15_28_E",97,576,16
"689","18_10610_15_25_A",2577,9205,27
"690","18_10610_15_25_B",1922,9205,20
"691","18_10610_15_25_C",3164,9205,34
"692","18_10610_15_25_D",1502,9205,16
"693","18_10610_15_25_Developed",35,9205,0
"694","18_10610_15_25_UE",5,9205,0
"695","18_10810_15_16_23_24_28_C",3,68,4
"696","18_10810_15_16_23_24_28_Developed",4,68,5
"697","18_10810_15_16_23_24_28_UE",5,68,7
"698","18_10810_15_16_23_24_28_UN",56,68,82
"699","18_10820_12_15_16_17_23_24_A",130,208,62
"700","18_10820_12_15_16_17_23_24_B",55,208,26
"701","18_10820_12_15_16_17_23_24_UE",5,208,2
"702","18_10820_12_15_16_17_23_24_UN",18,208,8
"703","18_11040_15_A",5,50,10
"704","18_11040_15_B",1,50,2
"705","18_11040_15_C",15,50,30
"706","18_11040_15_D",27,50,54
"707","18_11040_15_Developed",1,50,2
"708","18_11040_15_UN",1,50,2
"709","18_11070_15_A",802,3340,24
"710","18_11070_15_Agriculture",1,3340,0
"711","18_11070_15_B",382,3340,11
"712","18_11070_15_C",47,3340,1
"713","18_11070_15_D",1586,3340,47
"714","18_11070_15_Developed",513,3340,15
"715","18_11070_15_UE",9,3340,0
"716","18_11090_15_25_A",9,31,29
"717","18_11090_15_25_B",13,31,41
"718","18_11090_15_25_C",7,31,22
"719","18_11090_15_25_Developed",1,31,3
"720","18_11090_15_25_UE",1,31,3
"721","18_11150_15_16_23_24_Developed",1,1,100
"722","18_11170_13_15_28_A",5210,15062,34
"723","18_11170_13_15_28_B",160,15062,1
"724","18_11170_13_15_28_C",2626,15062,17
"725","18_11170_13_15_28_D",932,15062,6
"726","18_11170_13_15_28_Developed",5862,15062,38
"727","18_11170_13_15_28_E",235,15062,1
"728","18_11170_13_15_28_UE",37,15062,0
"729","18_11210_15_Developed",1,1,100
"730","18_11250_6_12_13_15_16_17_18_23_24_25_28_A",373,559,66
"731","18_11250_6_12_13_15_16_17_18_23_24_25_28_C",7,559,1
"732","18_11250_6_12_13_15_16_17_18_23_24_25_28_UE",3,559,0
"733","18_11250_6_12_13_15_16_17_18_23_24_25_28_UN",176,559,31
"734","18_11270_15_A",436,4507,9
"735","18_11270_15_B",11,4507,0
"736","18_11270_15_C",1437,4507,31
"737","18_11270_15_Developed",2608,4507,57
"738","18_11270_15_UE",14,4507,0
"739","18_11270_15_UN",1,4507,0
"740","18_11350_15_28_B",11,546,2
"741","18_11350_15_28_C",3,546,0
"742","18_11350_15_28_D",11,546,2
"743","18_11350_15_28_Developed",520,546,95
"744","18_11350_15_28_UE",1,546,0
"745","18_11460_15_16_23_24_25_28_A",154,3796,4
"746","18_11460_15_16_23_24_25_28_B",934,3796,24
"747","18_11460_15_16_23_24_25_28_C",2087,3796,54
"748","18_11460_15_16_23_24_25_28_Developed",553,3796,14
"749","18_11460_15_16_23_24_25_28_UE",44,3796,1
"750","18_11460_15_16_23_24_25_28_UN",24,3796,0
"751","18_11550_15_Developed",7,7,100
"752","18_11552_13_14_15_Developed",7,7,100
"753","18_11590_15_A",844,6195,13
"754","18_11590_15_B",3192,6195,51
"755","18_11590_15_C",1196,6195,19
"756","18_11590_15_Developed",945,6195,15
"757","18_11590_15_UE",18,6195,0
"758","18_11600_15_28_A",72,707,10
"759","18_11600_15_28_B",622,707,87
"760","18_11600_15_28_Developed",5,707,0
"761","18_11600_15_28_UE",8,707,1
"762","19_10040_Developed",1,1,100
"763","19_10060_Developed",25,25,100
"764","19_10160_15_28_A",521,3576,14
"765","19_10160_15_28_B",161,3576,4
"766","19_10160_15_28_C",1580,3576,44
"767","19_10160_15_28_D",1055,3576,29
"768","19_10160_15_28_Developed",220,3576,6
"769","19_10160_15_28_E",39,3576,1
"770","19_10160_16_23_24_25_A",202,1089,18
"771","19_10160_16_23_24_25_B",3,1089,0
"772","19_10160_16_23_24_25_C",817,1089,75
"773","19_10160_16_23_24_25_D",41,1089,3
"774","19_10160_16_23_24_25_Developed",26,1089,2
"775","19_10230_14_15_24_25_A",4056,4338,93
"776","19_10230_14_15_24_25_B",133,4338,3
"777","19_10230_14_15_24_25_C",20,4338,0
"778","19_10230_14_15_24_25_D",1,4338,0
"779","19_10230_14_15_24_25_Developed",128,4338,2
"780","19_10240_14_15_24_A",653,1097,59
"781","19_10240_14_15_24_B",22,1097,2
"782","19_10240_14_15_24_C",2,1097,0
"783","19_10240_14_15_24_D",1,1097,0
"784","19_10240_14_15_24_Developed",419,1097,38
"785","19_10510_15_16_17_22_23_24_25_A",2,11,18
"786","19_10510_15_16_17_22_23_24_25_B",3,11,27
"787","19_10510_15_16_17_22_23_24_25_C",4,11,36
"788","19_10510_15_16_17_22_23_24_25_D",1,11,9
"789","19_10510_15_16_17_22_23_24_25_Developed",1,11,9
"790","19_10520_16_23_24_A",1,2,50
"791","19_10520_16_23_24_B",1,2,50
"792","19_10540_15_25_A",136,3855,3
"793","19_10540_15_25_B",1111,3855,28
"794","19_10540_15_25_C",1530,3855,39
"795","19_10540_15_25_D",18,3855,0
"796","19_10540_15_25_Developed",876,3855,22
"797","19_10540_15_25_E",184,3855,4
"798","19_10540_16_23_24_A",1745,38293,4
"799","19_10540_16_23_24_B",3616,38293,9
"800","19_10540_16_23_24_C",31530,38293,82
"801","19_10540_16_23_24_D",177,38293,0
"802","19_10540_16_23_24_Developed",1147,38293,2
"803","19_10540_16_23_24_E",78,38293,0
"804","19_10804_6_12_15_16_17_18_23_24_25_A",112,312,35
"805","19_10804_6_12_15_16_17_18_23_24_25_C",119,312,38
"806","19_10804_6_12_15_16_17_18_23_24_25_D",38,312,12
"807","19_10804_6_12_15_16_17_18_23_24_25_Developed",35,312,11
"808","19_10804_6_12_15_16_17_18_23_24_25_E",5,312,1
"809","19_10804_6_12_15_16_17_18_23_24_25_UE",2,312,0
"810","19_10804_6_12_15_16_17_18_23_24_25_UN",1,312,0
"811","19_10810_15_16_23_24_28_A",1,221,0
"812","19_10810_15_16_23_24_28_C",19,221,8
"813","19_10810_15_16_23_24_28_Developed",79,221,35
"814","19_10810_15_16_23_24_28_UE",10,221,4
"815","19_10810_15_16_23_24_28_UN",112,221,50
"816","19_10820_12_15_16_17_23_24_A",4,22,18
"817","19_10820_12_15_16_17_23_24_B",18,22,81
"818","19_10930_13_15_16_23_24_28_A",1,12,8
"819","19_10930_13_15_16_23_24_28_C",7,12,58
"820","19_10930_13_15_16_23_24_28_Developed",1,12,8
"821","19_10930_13_15_16_23_24_28_UE",2,12,16
"822","19_10930_13_15_16_23_24_28_UN",1,12,8
"823","19_11040_15_A",25,169,14
"824","19_11040_15_B",37,169,21
"825","19_11040_15_C",47,169,27
"826","19_11040_15_D",25,169,14
"827","19_11040_15_Developed",31,169,18
"828","19_11040_15_UE",4,169,2
"829","19_11040_23_24_A",78,209,37
"830","19_11040_23_24_Developed",68,209,32
"831","19_11040_23_24_E",51,209,24
"832","19_11040_23_24_UE",12,209,5
"833","19_11070_15_A",282,2620,10
"834","19_11070_15_B",254,2620,9
"835","19_11070_15_C",6,2620,0
"836","19_11070_15_D",1316,2620,50
"837","19_11070_15_Developed",762,2620,29
"838","19_11070_23_24_A",12,142,8
"839","19_11070_23_24_B",35,142,24
"840","19_11070_23_24_D",95,142,66
"841","19_11150_15_16_23_24_C",459,589,77
"842","19_11150_15_16_23_24_D",106,589,17
"843","19_11150_15_16_23_24_Developed",4,589,0
"844","19_11150_15_16_23_24_E",18,589,3
"845","19_11150_15_16_23_24_UN",2,589,0
"846","19_11170_13_15_28_A",5221,9816,53
"847","19_11170_13_15_28_B",21,9816,0
"848","19_11170_13_15_28_C",2593,9816,26
"849","19_11170_13_15_28_D",515,9816,5
"850","19_11170_13_15_28_Developed",1465,9816,14
"851","19_11170_13_15_28_E",1,9816,0
"852","19_11170_16_23_24_A",8950,9330,95
"853","19_11170_16_23_24_Agriculture",2,9330,0
"854","19_11170_16_23_24_B",200,9330,2
"855","19_11170_16_23_24_C",88,9330,0
"856","19_11170_16_23_24_Developed",90,9330,0
"857","19_11210_15_B",5,195,2
"858","19_11210_15_D",62,195,31
"859","19_11210_15_Developed",128,195,65
"860","19_11270_15_A",5908,45723,12
"861","19_11270_15_B",35,45723,0
"862","19_11270_15_C",24301,45723,53
"863","19_11270_15_Developed",15232,45723,33
"864","19_11270_15_UE",247,45723,0
"865","19_11270_16_23_24_25_A",78,321,24
"866","19_11270_16_23_24_25_B",6,321,1
"867","19_11270_16_23_24_25_C",186,321,57
"868","19_11270_16_23_24_25_Developed",45,321,14
"869","19_11270_16_23_24_25_UE",6,321,1
"870","19_11350_15_28_B",4,118,3
"871","19_11350_15_28_C",32,118,27
"872","19_11350_15_28_D",62,118,52
"873","19_11350_15_28_Developed",20,118,16
"874","19_11350_16_23_24_C",21,26,80
"875","19_11350_16_23_24_D",5,26,19
"876","19_11450_22_24_28_C",1,1,100
"877","19_11460_15_16_23_24_25_28_A",3,845,0
"878","19_11460_15_16_23_24_25_28_B",45,845,5
"879","19_11460_15_16_23_24_25_28_C",332,845,39
"880","19_11460_15_16_23_24_25_28_Developed",465,845,55
"881","19_11550_15_Developed",3,3,100
"882","19_11552_13_14_15_Developed",3,3,100
"883","19_11590_15_A",294,2232,13
"884","19_11590_15_B",1253,2232,56
"885","19_11590_15_C",76,2232,3
"886","19_11590_15_Developed",574,2232,25
"887","19_11590_15_UE",35,2232,1
"888","19_11590_16_23_24_26_B",66,125,52
"889","19_11590_16_23_24_26_Developed",53,125,42
"890","19_11590_16_23_24_26_UE",6,125,4
"891","1_10040_Developed",3,3,100
"892","1_10160_15_28_A",731,6264,11
"893","1_10160_15_28_B",48,6264,0
"894","1_10160_15_28_C",509,6264,8
"895","1_10160_15_28_D",3595,6264,57
"896","1_10160_15_28_Developed",296,6264,4
"897","1_10160_15_28_E",1059,6264,16
"898","1_10160_15_28_UE",26,6264,0
"899","1_10190_15_B",1,8,12
"900","1_10190_15_C",5,8,62
"901","1_10190_15_D",2,8,25
"902","1_10230_14_15_24_25_A",1,85,1
"903","1_10230_14_15_24_25_B",32,85,37
"904","1_10230_14_15_24_25_D",52,85,61
"905","1_10240_14_15_24_A",33,94,35
"906","1_10240_14_15_24_B",36,94,38
"907","1_10240_14_15_24_C",1,94,1
"908","1_10240_14_15_24_D",23,94,24
"909","1_10240_14_15_24_Developed",1,94,1
"910","1_10250_14_15_24_25_26_A",6,47,12
"911","1_10250_14_15_24_25_26_B",12,47,25
"912","1_10250_14_15_24_25_26_C",29,47,61
"913","1_10510_15_16_17_22_23_24_25_A",28,243,11
"914","1_10510_15_16_17_22_23_24_25_B",34,243,13
"915","1_10510_15_16_17_22_23_24_25_C",21,243,8
"916","1_10510_15_16_17_22_23_24_25_D",46,243,18
"917","1_10510_15_16_17_22_23_24_25_Developed",2,243,0
"918","1_10510_15_16_17_22_23_24_25_E",111,243,45
"919","1_10510_15_16_17_22_23_24_25_UE",1,243,0
"920","1_10540_15_25_A",2732,58715,4
"921","1_10540_15_25_B",8636,58715,14
"922","1_10540_15_25_C",9492,58715,16
"923","1_10540_15_25_D",3546,58715,6
"924","1_10540_15_25_Developed",577,58715,0
"925","1_10540_15_25_E",33185,58715,56
"926","1_10540_15_25_UE",546,58715,0
"927","1_10540_15_25_UN",1,58715,0
"928","1_10610_15_25_A",1,12,8
"929","1_10610_15_25_D",11,12,91
"930","1_10804_6_12_15_16_17_18_23_24_25_A",450,4472,10
"931","1_10804_6_12_15_16_17_18_23_24_25_C",119,4472,2
"932","1_10804_6_12_15_16_17_18_23_24_25_D",121,4472,2
"933","1_10804_6_12_15_16_17_18_23_24_25_Developed",6,4472,0
"934","1_10804_6_12_15_16_17_18_23_24_25_E",2954,4472,66
"935","1_10804_6_12_15_16_17_18_23_24_25_UE",563,4472,12
"936","1_10804_6_12_15_16_17_18_23_24_25_UN",259,4472,5
"937","1_11040_15_A",4,160,2
"938","1_11040_15_B",1,160,0
"939","1_11040_15_C",4,160,2
"940","1_11040_15_D",150,160,93
"941","1_11040_15_UN",1,160,0
"942","1_11070_15_A",98,960,10
"943","1_11070_15_B",18,960,1
"944","1_11070_15_C",6,960,0
"945","1_11070_15_D",797,960,83
"946","1_11070_15_UE",41,960,4
"947","1_11170_13_15_28_A",838,15688,5
"948","1_11170_13_15_28_B",20,15688,0
"949","1_11170_13_15_28_C",4753,15688,30
"950","1_11170_13_15_28_D",9534,15688,60
"951","1_11170_13_15_28_Developed",21,15688,0
"952","1_11170_13_15_28_E",139,15688,0
"953","1_11170_13_15_28_UE",383,15688,2
"954","1_11270_15_A",21,137,15
"955","1_11270_15_C",115,137,83
"956","1_11270_15_Developed",1,137,0
"957","1_11350_15_28_B",34,134,25
"958","1_11350_15_28_C",6,134,4
"959","1_11350_15_28_D",94,134,70
"960","1_11460_15_16_23_24_25_28_A",39,810,4
"961","1_11460_15_16_23_24_25_28_B",29,810,3
"962","1_11460_15_16_23_24_25_28_C",709,810,87
"963","1_11460_15_16_23_24_25_28_UE",24,810,2
"964","1_11460_15_16_23_24_25_28_UN",9,810,1
"965","1_11552_13_14_15_A",1,4,25
"966","1_11552_13_14_15_C",3,4,75
"967","1_11590_15_A",306,7582,4
"968","1_11590_15_B",1903,7582,25
"969","1_11590_15_C",5237,7582,69
"970","1_11590_15_Developed",53,7582,0
"971","1_11590_15_UE",83,7582,1
"972","20_10240_14_15_24_A",7,10,70
"973","20_10240_14_15_24_B",2,10,20
"974","20_10240_14_15_24_Developed",1,10,10
"975","20_10510_15_16_17_22_23_24_25_A",3,17,17
"976","20_10510_15_16_17_22_23_24_25_B",2,17,11
"977","20_10510_15_16_17_22_23_24_25_C",1,17,5
"978","20_10510_15_16_17_22_23_24_25_D",2,17,11
"979","20_10510_15_16_17_22_23_24_25_E",9,17,52
"980","20_10520_15_A",1,9,11
"981","20_10520_15_B",8,9,88
"982","20_10540_15_25_A",1518,68783,2
"983","20_10540_15_25_B",18834,68783,27
"984","20_10540_15_25_C",7086,68783,10
"985","20_10540_15_25_D",858,68783,1
"986","20_10540_15_25_Developed",2752,68783,4
"987","20_10540_15_25_E",37618,68783,54
"988","20_10540_15_25_UE",36,68783,0
"989","20_10540_15_25_UN",81,68783,0
"990","20_10610_15_25_A",28,336,8
"991","20_10610_15_25_B",65,336,19
"992","20_10610_15_25_C",208,336,61
"993","20_10610_15_25_D",26,336,7
"994","20_10610_15_25_Developed",3,336,0
"995","20_10610_15_25_UE",6,336,1
"996","20_11040_15_A",80,326,24
"997","20_11040_15_B",7,326,2
"998","20_11040_15_C",23,326,7
"999","20_11040_15_D",176,326,53
"1000","20_11040_15_Developed",30,326,9
"1001","20_11040_15_UE",10,326,3
"1002","20_11070_15_A",2197,5480,40
"1003","20_11070_15_B",172,5480,3
"1004","20_11070_15_C",30,5480,0
"1005","20_11070_15_D",2719,5480,49
"1006","20_11070_15_Developed",347,5480,6
"1007","20_11070_15_UE",10,5480,0
"1008","20_11070_15_UN",5,5480,0
"1009","20_11170_13_15_28_A",87,926,9
"1010","20_11170_13_15_28_B",21,926,2
"1011","20_11170_13_15_28_C",257,926,27
"1012","20_11170_13_15_28_D",434,926,46
"1013","20_11170_13_15_28_Developed",56,926,6
"1014","20_11170_13_15_28_E",71,926,7
"1015","20_11210_15_B",10,13,76
"1016","20_11210_15_UN",3,13,23
"1017","20_11270_15_A",201,400,50
"1018","20_11270_15_B",4,400,1
"1019","20_11270_15_C",175,400,43
"1020","20_11270_15_Developed",18,400,4
"1021","20_11270_15_UE",1,400,0
"1022","20_11270_15_UN",1,400,0
"1023","20_11350_15_28_B",265,654,40
"1024","20_11350_15_28_C",18,654,2
"1025","20_11350_15_28_D",333,654,50
"1026","20_11350_15_28_Developed",24,654,3
"1027","20_11350_15_28_UE",14,654,2
"1028","20_11460_15_16_23_24_25_28_A",273,37504,0
"1029","20_11460_15_16_23_24_25_28_B",21496,37504,57
"1030","20_11460_15_16_23_24_25_28_C",14304,37504,38
"1031","20_11460_15_16_23_24_25_28_Developed",1276,37504,3
"1032","20_11460_15_16_23_24_25_28_UE",81,37504,0
"1033","20_11460_15_16_23_24_25_28_UN",74,37504,0
"1034","20_11590_15_A",207,2139,9
"1035","20_11590_15_B",1161,2139,54
"1036","20_11590_15_C",636,2139,29
"1037","20_11590_15_Developed",122,2139,5
"1038","20_11590_15_UE",13,2139,0
"1039","21_10040_Developed",4,4,100
"1040","21_10240_14_15_24_A",505,582,86
"1041","21_10240_14_15_24_B",14,582,2
"1042","21_10240_14_15_24_C",17,582,2
"1043","21_10240_14_15_24_D",19,582,3
"1044","21_10240_14_15_24_Developed",20,582,3
"1045","21_10240_14_15_24_UE",7,582,1
"1046","21_10510_15_16_17_22_23_24_25_C",2,10,20
"1047","21_10510_15_16_17_22_23_24_25_Developed",7,10,70
"1048","21_10510_15_16_17_22_23_24_25_E",1,10,10
"1049","21_10520_15_B",1,1,100
"1050","21_10540_15_25_A",1443,69309,2
"1051","21_10540_15_25_B",16085,69309,23
"1052","21_10540_15_25_C",6497,69309,9
"1053","21_10540_15_25_D",930,69309,1
"1054","21_10540_15_25_Developed",6690,69309,9
"1055","21_10540_15_25_E",37648,69309,54
"1056","21_10540_15_25_UE",7,69309,0
"1057","21_10540_15_25_UN",9,69309,0
"1058","21_10610_15_25_A",9,109,8
"1059","21_10610_15_25_B",7,109,6
"1060","21_10610_15_25_C",52,109,47
"1061","21_10610_15_25_D",40,109,36
"1062","21_10610_15_25_Developed",1,109,0
"1063","21_11040_15_A",118,324,36
"1064","21_11040_15_Agriculture",1,324,0
"1065","21_11040_15_B",3,324,0
"1066","21_11040_15_C",19,324,5
"1067","21_11040_15_D",130,324,40
"1068","21_11040_15_Developed",53,324,16
"1069","21_11070_15_A",2609,5763,45
"1070","21_11070_15_B",325,5763,5
"1071","21_11070_15_C",24,5763,0
"1072","21_11070_15_D",2105,5763,36
"1073","21_11070_15_Developed",681,5763,11
"1074","21_11070_15_UE",6,5763,0
"1075","21_11070_15_UN",13,5763,0
"1076","21_11170_13_15_28_A",1872,5406,34
"1077","21_11170_13_15_28_B",28,5406,0
"1078","21_11170_13_15_28_C",902,5406,16
"1079","21_11170_13_15_28_D",2197,5406,40
"1080","21_11170_13_15_28_Developed",193,5406,3
"1081","21_11170_13_15_28_E",202,5406,3
"1082","21_11170_13_15_28_UE",12,5406,0
"1083","21_11210_15_D",6,15,40
"1084","21_11210_15_Developed",8,15,53
"1085","21_11210_15_UN",1,15,6
"1086","21_11270_15_A",2356,4185,56
"1087","21_11270_15_B",2,4185,0
"1088","21_11270_15_C",1373,4185,32
"1089","21_11270_15_Developed",447,4185,10
"1090","21_11270_15_UE",7,4185,0
"1091","21_11350_15_28_B",1111,1658,67
"1092","21_11350_15_28_C",75,1658,4
"1093","21_11350_15_28_D",361,1658,21
"1094","21_11350_15_28_Developed",109,1658,6
"1095","21_11350_15_28_UE",2,1658,0
"1096","21_11460_15_16_23_24_25_28_A",253,15921,1
"1097","21_11460_15_16_23_24_25_28_B",10121,15921,63
"1098","21_11460_15_16_23_24_25_28_C",4197,15921,26
"1099","21_11460_15_16_23_24_25_28_Developed",1307,15921,8
"1100","21_11460_15_16_23_24_25_28_UE",37,15921,0
"1101","21_11460_15_16_23_24_25_28_UN",6,15921,0
"1102","21_11550_15_Developed",5,5,100
"1103","21_11590_15_A",222,6116,3
"1104","21_11590_15_B",1707,6116,27
"1105","21_11590_15_C",3316,6116,54
"1106","21_11590_15_Developed",863,6116,14
"1107","21_11590_15_UE",8,6116,0
"1108","22_10060_Developed",13,13,100
"1109","22_10240_14_15_24_A",31,74,41
"1110","22_10240_14_15_24_B",3,74,4
"1111","22_10240_14_15_24_C",9,74,12
"1112","22_10240_14_15_24_D",2,74,2
"1113","22_10240_14_15_24_Developed",29,74,39
"1114","22_10510_15_16_17_22_23_24_25_C",2,10,20
"1115","22_10510_15_16_17_22_23_24_25_D",3,10,30
"1116","22_10510_15_16_17_22_23_24_25_E",5,10,50
"1117","22_10520_15_B",46,46,100
"1118","22_10540_15_25_A",5534,57794,9
"1119","22_10540_15_25_B",19183,57794,33
"1120","22_10540_15_25_C",4171,57794,7
"1121","22_10540_15_25_D",375,57794,0
"1122","22_10540_15_25_Developed",5344,57794,9
"1123","22_10540_15_25_E",23050,57794,39
"1124","22_10540_15_25_UE",31,57794,0
"1125","22_10540_15_25_UN",106,57794,0
"1126","22_10610_15_25_B",3,84,3
"1127","22_10610_15_25_C",76,84,90
"1128","22_10610_15_25_D",3,84,3
"1129","22_10610_15_25_Developed",2,84,2
"1130","22_11040_15_A",57,340,16
"1131","22_11040_15_B",4,340,1
"1132","22_11040_15_C",18,340,5
"1133","22_11040_15_D",93,340,27
"1134","22_11040_15_Developed",154,340,45
"1135","22_11040_15_UE",14,340,4
"1136","22_11070_15_A",382,1890,20
"1137","22_11070_15_B",117,1890,6
"1138","22_11070_15_C",23,1890,1
"1139","22_11070_15_D",1049,1890,55
"1140","22_11070_15_Developed",309,1890,16
"1141","22_11070_15_UE",10,1890,0
"1142","22_11150_15_16_23_24_C",1,2,50
"1143","22_11150_15_16_23_24_Developed",1,2,50
"1144","22_11170_13_15_28_A",286,1593,17
"1145","22_11170_13_15_28_B",13,1593,0
"1146","22_11170_13_15_28_C",266,1593,16
