"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"3528","23_10540_15_25_UE","10540_15_25_UE","10540_15_25","UE",0,"Southern Rocky Mountain Ponderosa Pine Woodland",23,2443,70761,3,2519,70742,3,0,FALSE,15709
"3529","23_10610_15_25_A","10610_15_25_A","10610_15_25","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3530","23_10610_15_25_B","10610_15_25_B","10610_15_25","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3531","23_10610_15_25_C","10610_15_25_C","10610_15_25","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,1,2,50,1,2,50,0,FALSE,0
"3532","23_10610_15_25_D","10610_15_25_D","10610_15_25","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,1,2,50,1,2,50,0,FALSE,0
"3533","23_10610_15_25_E","10610_15_25_E","10610_15_25","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3534","23_10610_15_25_Agriculture","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3535","23_10610_15_25_Developed","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3536","23_10610_15_25_UN","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3537","23_10610_15_25_UE","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",23,0,0,0,0,0,0,0,FALSE,0
"3538","23_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",23,361,897,40,366,897,40,0,FALSE,199
"3539","23_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",23,50,897,5,49,897,5,0,FALSE,199
"3540","23_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",23,137,897,15,132,897,14,1,TRUE,199
"3541","23_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",23,300,897,33,300,897,33,0,FALSE,199
"3542","23_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",23,0,0,0,0,0,0,0,FALSE,199
"3543","23_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",23,0,0,0,0,0,0,0,FALSE,199
"3544","23_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",23,14,897,1,15,897,1,0,FALSE,199
"3545","23_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",23,1,897,0,1,897,0,0,FALSE,199
"3546","23_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",23,34,897,3,34,897,3,0,FALSE,199
"3547","23_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,3280,5729,57,3299,5729,57,0,FALSE,1272
"3548","23_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,673,5729,11,648,5729,11,0,FALSE,1272
"3549","23_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,8,5729,0,5,5729,0,0,FALSE,1272
"3550","23_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,1559,5729,27,1569,5729,27,0,FALSE,1272
"3551","23_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,0,0,0,0,0,0,0,FALSE,1272
"3552","23_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,0,0,0,0,0,0,0,FALSE,1272
"3553","23_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,131,5729,2,117,5729,2,0,FALSE,1272
"3554","23_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,21,5729,0,9,5729,0,0,FALSE,1272
"3555","23_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",23,57,5729,0,82,5729,1,-1,FALSE,1272
"3556","23_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",23,1981,2807,70,2015,2807,71,-1,FALSE,623
"3557","23_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",23,0,0,0,0,0,0,0,FALSE,623
"3558","23_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",23,230,2807,8,233,2807,8,0,FALSE,623
"3559","23_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",23,440,2807,15,404,2807,14,1,TRUE,623
"3560","23_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",23,4,2807,0,4,2807,0,0,FALSE,623
"3561","23_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",23,0,0,0,0,0,0,0,FALSE,623
"3562","23_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",23,69,2807,2,67,2807,2,0,FALSE,623
"3563","23_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",23,0,0,0,0,0,0,0,FALSE,623
"3564","23_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",23,83,2807,2,84,2807,2,0,FALSE,623
"3565","23_11210_15_A","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,0,0,0,0,0,0,0,FALSE,7
"3566","23_11210_15_B","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,9,32,28,9,32,28,0,FALSE,7
"3567","23_11210_15_C","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,0,0,0,0,0,0,0,FALSE,7
"3568","23_11210_15_D","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,16,32,50,16,32,50,0,FALSE,7
"3569","23_11210_15_E","11210_15_E","11210_15","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,0,0,0,0,0,0,0,FALSE,7
"3570","23_11210_15_Agriculture","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,0,0,0,0,0,0,0,FALSE,7
"3571","23_11210_15_Developed","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,2,32,6,2,32,6,0,FALSE,7
"3572","23_11210_15_UN","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,5,32,15,5,32,15,0,FALSE,7
"3573","23_11210_15_UE","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",23,0,0,0,0,0,0,0,FALSE,7
"3574","23_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,4799,11396,42,4981,11396,43,-1,FALSE,2530
"3575","23_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,4,11396,0,4,11396,0,0,FALSE,2530
"3576","23_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,5855,11396,51,5674,11396,49,2,TRUE,2530
"3577","23_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,0,0,0,0,0,0,0,FALSE,2530
"3578","23_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,0,0,0,0,0,0,0,FALSE,2530
"3579","23_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,0,0,0,0,0,0,0,FALSE,2530
"3580","23_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,484,11396,4,473,11396,4,0,FALSE,2530
"3581","23_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,1,11396,0,1,11396,0,0,FALSE,2530
"3582","23_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",23,253,11396,2,263,11396,2,0,FALSE,2530
"3583","23_11350_15_28_A","11350_15_28_A","11350_15_28","A",4,"Inter-Mountain Basins Semi-Desert Grassland",23,16,5765,0,16,5765,0,0,FALSE,1280
"3584","23_11350_15_28_B","11350_15_28_B","11350_15_28","B",74,"Inter-Mountain Basins Semi-Desert Grassland",23,3952,5765,68,3961,5765,68,0,FALSE,1280
"3585","23_11350_15_28_C","11350_15_28_C","11350_15_28","C",20,"Inter-Mountain Basins Semi-Desert Grassland",23,610,5765,10,600,5765,10,0,FALSE,1280
"3586","23_11350_15_28_D","11350_15_28_D","11350_15_28","D",2,"Inter-Mountain Basins Semi-Desert Grassland",23,944,5765,16,943,5765,16,0,FALSE,1280
"3587","23_11350_15_28_E","11350_15_28_E","11350_15_28","E",0,"Inter-Mountain Basins Semi-Desert Grassland",23,0,0,0,0,0,0,0,FALSE,1280
"3588","23_11350_15_28_Agriculture","11350_15_28_Agriculture","11350_15_28","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",23,0,0,0,0,0,0,0,FALSE,1280
"3589","23_11350_15_28_Developed","11350_15_28_Developed","11350_15_28","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",23,158,5765,2,154,5765,2,0,FALSE,1280
"3590","23_11350_15_28_UN","11350_15_28_UN","11350_15_28","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",23,0,0,0,0,0,0,0,FALSE,1280
"3591","23_11350_15_28_UE","11350_15_28_UE","11350_15_28","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",23,85,5765,1,91,5765,1,0,FALSE,1280
"3592","23_11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28","A",19,"Southern Rocky Mountain Montane-Subalpine Grassland",23,154,13458,1,152,13458,1,0,FALSE,2988
"3593","23_11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28","B",33,"Southern Rocky Mountain Montane-Subalpine Grassland",23,8955,13458,66,8993,13458,66,0,FALSE,2988
"3594","23_11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28","C",48,"Southern Rocky Mountain Montane-Subalpine Grassland",23,3844,13458,28,3802,13458,28,0,FALSE,2988
"3595","23_11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28","D",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,0,0,0,0,0,0,0,FALSE,2988
"3596","23_11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28","E",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,0,0,0,0,0,0,0,FALSE,2988
"3597","23_11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28","Agriculture",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,0,0,0,0,0,0,0,FALSE,2988
"3598","23_11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28","Developed",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,441,13458,3,404,13458,3,0,FALSE,2988
"3599","23_11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28","UN",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,0,0,0,0,0,0,0,FALSE,2988
"3600","23_11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28","UE",0,"Southern Rocky Mountain Montane-Subalpine Grassland",23,64,13458,0,107,13458,0,0,FALSE,2988
"3601","23_11590_15_A","11590_15_A","11590_15","A",26,"Rocky Mountain Montane Riparian Systems",23,1770,7353,24,1804,7353,24,0,FALSE,1632
"3602","23_11590_15_B","11590_15_B","11590_15","B",58,"Rocky Mountain Montane Riparian Systems",23,2944,7353,40,2938,7353,39,1,TRUE,1632
"3603","23_11590_15_C","11590_15_C","11590_15","C",16,"Rocky Mountain Montane Riparian Systems",23,2250,7353,30,2218,7353,30,0,FALSE,1632
"3604","23_11590_15_D","11590_15_D","11590_15","D",0,"Rocky Mountain Montane Riparian Systems",23,0,0,0,0,0,0,0,FALSE,1632
"3605","23_11590_15_E","11590_15_E","11590_15","E",0,"Rocky Mountain Montane Riparian Systems",23,0,0,0,0,0,0,0,FALSE,1632
"3606","23_11590_15_Agriculture","11590_15_Agriculture","11590_15","Agriculture",0,"Rocky Mountain Montane Riparian Systems",23,0,0,0,0,0,0,0,FALSE,1632
"3607","23_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",23,209,7353,2,207,7353,2,0,FALSE,1632
"3608","23_11590_15_UN","11590_15_UN","11590_15","UN",0,"Rocky Mountain Montane Riparian Systems",23,0,0,0,0,0,0,0,FALSE,1632
"3609","23_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",23,180,7353,2,186,7353,2,0,FALSE,1632
"3610","24_10240_14_15_24_A","10240_14_15_24_A","10240_14_15_24","A",21,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,73,156,46,74,156,47,-1,FALSE,35
"3611","24_10240_14_15_24_B","10240_14_15_24_B","10240_14_15_24","B",37,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,9,156,5,9,156,5,0,FALSE,35
"3612","24_10240_14_15_24_C","10240_14_15_24_C","10240_14_15_24","C",25,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,1,156,0,1,156,0,0,FALSE,35
"3613","24_10240_14_15_24_D","10240_14_15_24_D","10240_14_15_24","D",17,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,1,156,0,1,156,0,0,FALSE,35
"3614","24_10240_14_15_24_E","10240_14_15_24_E","10240_14_15_24","E",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,35
"3615","24_10240_14_15_24_Agriculture","10240_14_15_24_Agriculture","10240_14_15_24","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,35
"3616","24_10240_14_15_24_Developed","10240_14_15_24_Developed","10240_14_15_24","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,72,156,46,71,156,45,1,TRUE,35
"3617","24_10240_14_15_24_UN","10240_14_15_24_UN","10240_14_15_24","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,35
"3618","24_10240_14_15_24_UE","10240_14_15_24_UE","10240_14_15_24","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,35
"3619","24_10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25","A",23,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3620","24_10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25","B",7,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3621","24_10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25","C",12,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3622","24_10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25","D",57,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3623","24_10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25","E",1,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,1,2,50,1,2,50,0,FALSE,0
"3624","24_10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25","Agriculture",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3625","24_10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25","Developed",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,1,2,50,1,2,50,0,FALSE,0
"3626","24_10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25","UN",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3627","24_10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25","UE",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,0
"3628","24_10540_15_25_A","10540_15_25_A","10540_15_25","A",10,"Southern Rocky Mountain Ponderosa Pine Woodland",24,1480,77426,1,1481,77385,1,0,FALSE,17189
"3629","24_10540_15_25_B","10540_15_25_B","10540_15_25","B",1,"Southern Rocky Mountain Ponderosa Pine Woodland",24,14595,77426,18,14584,77385,18,0,FALSE,17189
"3630","24_10540_15_25_C","10540_15_25_C","10540_15_25","C",13,"Southern Rocky Mountain Ponderosa Pine Woodland",24,6193,77426,7,6202,77385,8,-1,FALSE,17189
"3631","24_10540_15_25_D","10540_15_25_D","10540_15_25","D",74,"Southern Rocky Mountain Ponderosa Pine Woodland",24,669,77426,0,668,77385,0,0,FALSE,17189
"3632","24_10540_15_25_E","10540_15_25_E","10540_15_25","E",2,"Southern Rocky Mountain Ponderosa Pine Woodland",24,45096,77426,58,45101,77385,58,0,FALSE,17189
"3633","24_10540_15_25_Agriculture","10540_15_25_Agriculture","10540_15_25","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Woodland",24,0,0,0,0,0,0,0,FALSE,17189
"3634","24_10540_15_25_Developed","10540_15_25_Developed","10540_15_25","Developed",0,"Southern Rocky Mountain Ponderosa Pine Woodland",24,9357,77426,12,9283,77385,11,1,TRUE,17189
"3635","24_10540_15_25_UN","10540_15_25_UN","10540_15_25","UN",0,"Southern Rocky Mountain Ponderosa Pine Woodland",24,33,77426,0,33,77385,0,0,FALSE,17189
"3636","24_10540_15_25_UE","10540_15_25_UE","10540_15_25","UE",0,"Southern Rocky Mountain Ponderosa Pine Woodland",24,3,77426,0,33,77385,0,0,FALSE,17189
"3637","24_10610_15_25_A","10610_15_25_A","10610_15_25","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,5,163,3,5,163,3,0,FALSE,36
"3638","24_10610_15_25_B","10610_15_25_B","10610_15_25","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,10,163,6,10,163,6,0,FALSE,36
"3639","24_10610_15_25_C","10610_15_25_C","10610_15_25","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,117,163,71,117,163,71,0,FALSE,36
"3640","24_10610_15_25_D","10610_15_25_D","10610_15_25","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,31,163,19,31,163,19,0,FALSE,36
"3641","24_10610_15_25_E","10610_15_25_E","10610_15_25","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,36
"3642","24_10610_15_25_Agriculture","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,36
"3643","24_10610_15_25_Developed","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,36
"3644","24_10610_15_25_UN","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,36
"3645","24_10610_15_25_UE","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",24,0,0,0,0,0,0,0,FALSE,36
"3646","24_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",24,126,489,25,126,489,25,0,FALSE,109
"3647","24_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",24,16,489,3,16,489,3,0,FALSE,109
"3648","24_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",24,44,489,8,44,489,8,0,FALSE,109
"3649","24_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",24,191,489,39,191,489,39,0,FALSE,109
"3650","24_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",24,0,0,0,0,0,0,0,FALSE,109
"3651","24_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",24,0,0,0,0,0,0,0,FALSE,109
"3652","24_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",24,107,489,21,105,489,21,0,FALSE,109
"3653","24_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",24,0,0,0,0,0,0,0,FALSE,109
"3654","24_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",24,5,489,1,7,489,1,0,FALSE,109
"3655","24_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,891,4192,21,890,4192,21,0,FALSE,931
"3656","24_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,446,4192,10,447,4192,10,0,FALSE,931
"3657","24_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,9,4192,0,9,4192,0,0,FALSE,931
"3658","24_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,1476,4192,35,1476,4192,35,0,FALSE,931
"3659","24_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,0,0,0,0,0,0,0,FALSE,931
"3660","24_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,1,4192,0,2,4192,0,0,FALSE,931
"3661","24_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,1361,4192,32,1330,4192,31,1,TRUE,931
"3662","24_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,0,0,0,0,0,0,0,FALSE,931
"3663","24_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",24,8,4192,0,38,4192,0,0,FALSE,931
"3664","24_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",24,348,2117,16,348,2117,16,0,FALSE,470
"3665","24_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",24,7,2117,0,6,2117,0,0,FALSE,470
